batch_size,dispatch_captured,forward_id,hidden_shape_in,hidden_shape_out,kv_len,layer_idx,layer_module_path,past_len,phase,position_shape,q_len
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",649,18,model.layers.31,648,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,19,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,20,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,21,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,22,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,23,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,24,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,25,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,26,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",83,27,model.layers.31,82,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",73,28,model.layers.31,72,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",73,29,model.layers.31,72,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",73,30,model.layers.31,72,decode,"[1, 1]",1
1,False,26,"[1, 1, 4096]","[1, 1, 4096]",73,31,model.layers.31,72,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,0,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,1,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,2,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,3,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,4,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,5,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,6,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,7,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,8,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,9,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,10,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,11,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,12,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,13,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,14,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,15,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,16,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,17,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",650,18,model.layers.31,649,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,19,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,20,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,21,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,22,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,23,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,24,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,25,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,26,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",84,27,model.layers.31,83,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",74,28,model.layers.31,73,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",74,29,model.layers.31,73,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",74,30,model.layers.31,73,decode,"[1, 1]",1
1,False,27,"[1, 1, 4096]","[1, 1, 4096]",74,31,model.layers.31,73,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,0,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,1,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,2,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,3,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,4,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,5,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,6,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,7,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,8,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,9,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,10,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,11,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,12,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,13,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,14,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,15,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,16,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,17,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",651,18,model.layers.31,650,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,19,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,20,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,21,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,22,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,23,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,24,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,25,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,26,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",85,27,model.layers.31,84,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",75,28,model.layers.31,74,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",75,29,model.layers.31,74,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",75,30,model.layers.31,74,decode,"[1, 1]",1
1,False,28,"[1, 1, 4096]","[1, 1, 4096]",75,31,model.layers.31,74,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,0,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,1,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,2,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,3,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,4,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,5,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,6,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,7,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,8,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,9,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,10,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,11,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,12,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,13,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,14,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,15,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,16,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,17,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",652,18,model.layers.31,651,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,19,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,20,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,21,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,22,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,23,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,24,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,25,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,26,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",86,27,model.layers.31,85,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",76,28,model.layers.31,75,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",76,29,model.layers.31,75,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",76,30,model.layers.31,75,decode,"[1, 1]",1
1,False,29,"[1, 1, 4096]","[1, 1, 4096]",76,31,model.layers.31,75,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,0,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,1,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,2,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,3,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,4,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,5,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,6,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,7,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,8,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,9,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,10,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,11,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,12,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,13,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,14,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,15,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,16,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,17,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",653,18,model.layers.31,652,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,19,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,20,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,21,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,22,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,23,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,24,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,25,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,26,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",87,27,model.layers.31,86,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",77,28,model.layers.31,76,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",77,29,model.layers.31,76,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",77,30,model.layers.31,76,decode,"[1, 1]",1
1,False,30,"[1, 1, 4096]","[1, 1, 4096]",77,31,model.layers.31,76,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,0,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,1,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,2,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,3,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,4,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,5,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,6,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,7,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,8,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,9,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,10,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,11,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,12,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,13,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,14,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,15,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,16,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,17,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",654,18,model.layers.31,653,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,19,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,20,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,21,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,22,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,23,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,24,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,25,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,26,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",88,27,model.layers.31,87,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",78,28,model.layers.31,77,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",78,29,model.layers.31,77,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",78,30,model.layers.31,77,decode,"[1, 1]",1
1,False,31,"[1, 1, 4096]","[1, 1, 4096]",78,31,model.layers.31,77,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,0,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,1,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,2,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,3,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,4,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,5,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,6,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,7,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,8,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,9,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,10,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,11,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,12,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,13,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,14,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,15,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,16,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,17,model.layers.31,654,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",655,18,model.layers.31,654,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",89,19,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,20,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,21,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,22,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,23,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,24,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,25,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,26,model.layers.31,88,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",89,27,model.layers.31,88,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",79,28,model.layers.31,78,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",79,29,model.layers.31,78,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",79,30,model.layers.31,78,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",79,31,model.layers.31,78,decode,"[1, 1]",1
